Symbol,Name,IndustryCode,Industry
000751,Huludao Zinc Industry Co Ltd Class A,51201050,특수 채굴 및 금속
300127,Chengdu Galaxy Magnets Co Ltd Class A,52102030,전기 부품 및 장비
300706,Fujian Acetron New Materials Co Ltd Class A,51201050,특수 채굴 및 금속
002572,Suofeiya Home Collection Co Ltd Class A,53204040,가정용 가구
300098,Gosuncn Technology Group Co Ltd Class A,57201010,IT 서비스 및 컨설팅
002421,Shenzhen Das Intellitech Co Ltd Class A,57201010,IT 서비스 및 컨설팅
301602,Shantou Institute of Ultrasonic Instrument Co Ltd Class A,56101010,첨단 의료 장비 및 기술
002219,New Journey Health Technology Group Co Ltd Class A,56102010,의료 시설 및 서비스
300986,GETO New Materials Group Corporation Limited Class A,53203020,건설 자재 및 비품
301631,Shenzhen Uniconn Technology Co Ltd Class A,52102030,전기 부품 및 장비
301179,Jiangsu Zeyu Intelligent Electric Power Co Ltd Class A,57107010,통합 하드웨어 및 소프트웨어
000989,Jiuzhitang Co Ltd Class A,56201040,제약
001237,Ningbo Hicon Industry Technology Co Ltd Class A,53204030,"가전제품, 도구 및 가정 용품"
002818,Chengdu Fusen Noble-House Industrial Co Ltd Class A,60101010,"부동산 임대, 개발 및 운영"
301306,XiAn Xice Testing Technology Co Ltd Class A,52203040,경영 지원 서비스
300959,Wuxi Online Offline Communication Information Technology Co Ltd Class A,57201030,온라인 서비스
300997,Huanlejia Food Group Co Ltd Class A,54101030,무알콜 음료
002303,MYS Group Co Ltd Class A,51302020,종이 포장재
000869,Yantai Changyu Pioneer Wine Co Ltd Class A,54101020,증류주 및 포도주
300516,Hubei Jiuzhiyang Infrared System Co Ltd Class A,57104010,전자 장비 및 부품
301175,Beijing China Sciences Runyu Environmental Technology Co Ltd Class A,52203010,환경 서비스 및 장비
002150,Jiangsu Chint Power Technology Co Ltd Class A,50201010,재생 가능 에너지 장비 및 서비스
000860,Beijing Shunxin Agriculture Co Ltd Class A,54101020,증류주 및 포도주
001314,Emdoor Information Co Ltd Class A,57106010,컴퓨터 하드웨어
300252,Kingsignal Technology Co Ltd Class A,57102010,통신 및 네트워킹
002017,Eastcompeace Technology Co Ltd Class A,57101010,반도체
002737,Sunflower Pharmaceutical Group Co Ltd Class A,56201040,제약
002125,Xiangtan Electrochemical Scientific Co Ltd Class A,51101010,상품 화학
300900,Guanglian Aviation Industry Co Ltd Class A,52101010,항공우주 및 방위
002796,Suzhou Shijia Science & Technology Inc Class A,52102040,중전기장비
