Symbol,Name,IndustryCode,Industry
600104,SAIC Motor Corp Ltd Class A,53101010,자동차 및 트럭 제조
605117,Ningbo Deye Technology Corp Class A,50201010,재생 가능 에너지 장비 및 서비스
688347,Hua Hong Grace Semiconductor Ltd Class A,57101010,반도체
600522,Jiangsu Zhongtian Technology Co Ltd Class A,57102010,통신 및 네트워킹
600886,SDIC Power Holdings Co Ltd Class A,59101020,민자 발전 사업
600160,Zhejiang Juhua Co Ltd Class A,51101010,상품 화학
601698,China Satellite Communications Co Ltd Class A,57401020,무선 통신 서비스
688525,Biwin Storage Technology Co Ltd Class A,57101010,반도체
600660,Fuyao Glass Industry Group Co Ltd Class A,53101020,"자동차, 트럭 및 오토바이 부품"
603501,OmniVision Integrated Circuits Group Inc Class A,57101010,반도체
688521,VeriSilicon Microelectronics (Shanghai) Co.  Ltd. Class A,57101010,반도체
600905,China Three Gorges Renewables Group Co Ltd Class A,59101010,전력 유틸리티
601888,China Tourism Group Duty Free Corp Ltd Class A,52407010,공항 운영 및 서비스
600547,Shandong Gold Mining Co Ltd Class A,51201060,금
600089,Tbea Co Ltd Class A,52102040,중전기장비
600015,Hua Xia Bank Co Ltd Class A,55101010,은행
601169,Bank of Beijing Co Ltd Class A,55101010,은행
600673,Guangdong HEC Technology Holding Co Ltd Class A,51201030,알루미늄
601995,China International Capital Corporation Limited Class A,55102010,투자 은행 및 중개 서비스
600010,Inner Mongolia BaoTou Steel Union Co Ltd Class A,51201020,철 및 강철
600938,CNOOC Ltd Class A,50102010,통합 오일 및 가스
603228,Shenzhen Kinwong Electronic Co Ltd Class A,57101010,반도체
601633,Great Wall Motor Co Ltd Class A,53101010,자동차 및 트럭 제조
600893,AECC Aviation Power Co Ltd Class A,52101010,항공우주 및 방위
601012,LONGi Green Energy Technology Co.  Ltd. Class A,50201010,재생 가능 에너지 장비 및 서비스
601006,Daqin Railway Co Ltd Class A,52405030,지상 화물 및 물류
601111,Air China Limited Class A,52406010,항공사
600362,Jiangxi Copper Co Ltd Class A,51201050,특수 채굴 및 금속
688183,Shengyi Electronics Co Ltd Class A,57101010,반도체
601127,Seres Group Co.  Ltd. Class A,53101010,자동차 및 트럭 제조
601168,Western Mining Co Ltd Class A,51201050,특수 채굴 및 금속
600795,Gd Power Development Co Ltd Class A,59101010,전력 유틸리티
688271,Shanghai United Imaging Healthcare Co.  Ltd. Class A,56101010,첨단 의료 장비 및 기술
601881,China Galaxy Securities Co Ltd Class A,55102010,투자 은행 및 중개 서비스
601390,China Railway Group Ltd Class A,52201020,건설 및 엔지니어링
601868,China Energy Engineering Corp Ltd Class A,52201020,건설 및 엔지니어링
603893,Rockchip Electronics Co Ltd Class A,57101010,반도체
600549,Xiamen Tungsten Co Ltd Class A,51201050,특수 채굴 및 금속
600941,China Mobile Ltd Class A,57401010,통합 통신 서비스
601689,Ningbo Tuopu Group Co Ltd Class A,53101020,"자동차, 트럭 및 오토바이 부품"
601991,Datang International Power Generation Co Ltd Class A,59101020,민자 발전 사업
601727,Shanghai Electric Group Co Ltd Class A,52102040,중전기장비
605499,Eastroc Beverage (Group) Co Ltd Class A,54101030,무알콜 음료
688126,National Silicon Industry Group Co Ltd Class A,57101010,반도체
688200,Beijing Huafeng Test & Control Technology Co Ltd Class A,57101020,반도체 장비 및 테스트
600875,Dongfang Electric Corp Ltd Class A,50201010,재생 가능 에너지 장비 및 서비스
600236,Guangxi Guiguan Electric Power Co Ltd Class A,59101010,전력 유틸리티
601825,Shanghai Rural Commercial Bank Co Ltd Class A,55101010,은행
601669,Power Construction Corporation of China Ltd Class A,52201020,건설 및 엔지니어링
600436,Zhangzhou Pientzehuang Pharmaceutical Co Ltd Class A,56201040,제약
688172,Beijing YanDong Micro Electronic Co Ltd Class A,57101010,반도체
603799,Zhejiang Huayou Cobalt Co Ltd Class A,51201050,특수 채굴 및 금속
688396,China Resources Microelectronics Ltd Class A,57101010,반도체
688249,Nexchip Semiconductor Corp Class A,57101010,반도체
600118,China Spacesat Co Ltd Class A,52101010,항공우주 및 방위
688469,United Nova Technology Co Ltd Class A,57101010,반도체
688002,Raytron Technology Co Ltd Class A,57101010,반도체
601838,Bank of Chengdu Co Ltd Class A,55101010,은행
688777,SUPCON Technology Co Ltd Class A,52102010,산업용 기계 및 장비
600011,Huaneng Power International Inc Class A,59101020,민자 발전 사업
600674,Sichuan Chuantou Energy Co Ltd Class A,59101010,전력 유틸리티
603195,Goneo Group Co Ltd Class A,52102030,전기 부품 및 장비
600039,Sichuan Road & Bridge Group Co Ltd Class A,52201020,건설 및 엔지니어링
601958,Jinduicheng Molybdenum Co Ltd Class A,51201050,특수 채굴 및 금속
600482,China Shipbuilding Industry Group Power Co Ltd Class A,52102040,중전기장비
601179,China XD Electric Co Ltd Class A,52102040,중전기장비
601800,China Communications Construction Co Ltd Class A,52201020,건설 및 엔지니어링
600026,COSCO Shipping Energy Transportation Co Ltd Class A,50103030,오일 및 가스 수송 서비스
601186,China Railway Construction Corp Ltd Class A,52201020,건설 및 엔지니어링
600585,Anhui Conch Cement Company Limited Class A,51202010,건설 자재
688629,Sichuan Huafeng Technology Co Ltd Class A,57104010,전자 장비 및 부품
