Symbol,Name,IndustryCode,Industry
00979,Green Energy Group Ltd,50201020,재생 가능 연료
00337,Greenland Hong Kong Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
06677,Sino-Ocean Service Holding Ltd,60101020,부동산 서비스
01332,Touyun Biotech Group Ltd,51302010,용기(종이 제외) 및 포장재
02023,China Ludao Technology Co Ltd,51101030,특수 화학제
00833,Alltronics Holdings Ltd,57104010,전자 장비 및 부품
00078,Regal Hotels International Holdings Ltd,53301010,"호텔, 모텔 및 크루즈 라인"
01371,China Ecotourism Group Ltd,53301030,카지노 및 도박
00037,Far East Hotels and Entertainment Ltd,53301010,"호텔, 모텔 및 크루즈 라인"
06093,Hevol Services Group Co Ltd,60101020,부동산 서비스
06188,Beijing Digital Telecom Co Ltd Class H,53403050,컴퓨터 및 전자 제품 소매
01251,SPT Energy Group Inc,50103020,오일 관련 서비스 및 장비
01868,Neo-Neon Holdings Ltd,53203020,건설 자재 및 비품
01399,Veson Holdings Ltd,52102030,전기 부품 및 장비
03778,China Weaving Materials Holdings Ltd,53202010,직물 및 가죽제품
01271,Grand Ming Group Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
06118,Austar Lifesciences Ltd,56101020,"의료 장비, 물품 및 유통"
00994,CT Vision (International) Holdings Ltd,52201020,건설 및 엔지니어링
06911,Puer Lancang Ancient Tea Co Ltd Class H,54102020,식품 가공
01046,Universe Entertainment and Culture Group Company Ltd,53302030,엔터테인먼트 제작
01087,InvesTech Holdings Ltd,57107010,통합 하드웨어 및 소프트웨어
06885,Henan Jinma Energy Co Ltd Class H,50102030,"오일, 가스 정제 및 마케팅"
01705,B & S International Holdings Ltd,54301020,식품 소매 및 유통
00690,Uni-Bio Science Group Ltd,56201040,제약
00556,Pan Asia Environmental Protection Group Ltd,52203010,환경 서비스 및 장비
08375,Data Union Capital International Holdings Group Ltd,52102030,전기 부품 및 장비
02440,MemeStrategy Inc,57201010,IT 서비스 및 컨설팅
02347,Yoho Group Holdings Ltd,57201030,온라인 서비스
01226,China Investment and Finance Group Ltd,55102010,투자 은행 및 중개 서비스
02700,Green International Holdings Ltd,53205010,장난감 및 어린이 제품
08120,China Demeter Financial Investments Ltd,53301020,레스토랑 및 바
00265,Gangyu Smart Urban Services Holding Ltd,60101020,부동산 서비스
08350,Well Link Securities Holdings Ltd,55102010,투자 은행 및 중개 서비스
00722,UMP Healthcare Holdings Ltd,55102020,투자 관리 및 펀드 운영
00252,Southeast Asia Properties & Finance Ltd,51302010,용기(종이 제외) 및 포장재
02885,Peiport Holdings Ltd,57102010,통신 및 네트워킹
06866,Zuoli Kechuang Co Ltd Class H,55101030,소비자 대출
02177,UNQ Holdings Ltd,57201030,온라인 서비스
01073,Da Yu Financial Holdings Ltd,55102020,투자 관리 및 펀드 운영
08246,Zhonghua Gas Holdings Ltd,59102010,천연가스 유틸리티
02119,Tsit Wing International Holdings Ltd,54102020,식품 가공
02528,Forward Fashion (International) Holdings Co Ltd,53403040,의류 및 액세서리 소매
02619,X.J. Electrics (Hu Bei) Group Co Ltd Class H,53204030,"가전제품, 도구 및 가정 용품"
06698,STAR CM Holdings Ltd,53302030,엔터테인먼트 제작
06830,Huazhong In Vehicle Holdings Co Ltd,53101020,"자동차, 트럭 및 오토바이 부품"
01159,Smart Digital Technology Group Ltd,55601010,투자 지주 회사
00227,First Shanghai Investments Ltd,55102010,투자 은행 및 중개 서비스
00111,Cinda International Holdings Ltd,55102020,투자 관리 및 펀드 운영
00244,Sincere Co Ltd,53402010,백화점
06833,Sinco Pharmaceuticals Holdings Ltd,56201040,제약
06038,G & M Holdings Ltd,52201020,건설 및 엔지니어링
01867,Standard Development Group Ltd,52201020,건설 및 엔지니어링
01812,Shandong Chenming Paper Holdings Ltd Class H,51301020,종이 제품
02031,Ausupreme International Holdings Ltd,53403090,기타 전문 소매
00608,High Fashion International Ltd,53202020,의류 및 액세서리
02439,China Treasures New Materials Group Ltd,51302010,용기(종이 제외) 및 포장재
01813,KWG Group Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
01720,Putian Communication Group Ltd,52102030,전기 부품 및 장비
02116,Jiangsu Innovative Ecological New Materials Ltd,51101030,특수 화학제
00124,Guangdong Land Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
09982,Central China Management Co Ltd,52201020,건설 및 엔지니어링
01960,TBK & Sons Holdings Ltd,52201020,건설 및 엔지니어링
01587,Shineroad International Holdings Ltd,54102020,식품 가공
08512,Hyfusin Group Holdings Ltd,54201010,가정용 제품
00082,Crazy Sports Group Ltd,57201020,소프트웨어
00895,Dongjiang Environmental Co Ltd Class H,52203010,환경 서비스 및 장비
00583,Great Wall Pan Asia Holdings Ltd,60101010,"부동산 임대, 개발 및 운영"
00377,China Huajun Group Ltd,51101010,상품 화학
01130,China Environmental Resources Group Ltd,51101020,농화학제
01822,China Wood International Holding Co Ltd,51301010,임업 및 목재 제품
00789,Artini Holdings Ltd,57201030,온라인 서비스
03913,Kwg Living Group Holdings Ltd,60101020,부동산 서비스
01767,TS Wonders Holding Ltd,54102020,식품 가공
01011,China NT Pharma Group Co Ltd,56201040,제약
02322,Modern Innovative Digital Technology Co Ltd,57104010,전자 장비 및 부품
00822,Ka Shui International Holdings Ltd,51101010,상품 화학
08391,Cornerstone Technologies Holdings Ltd,52203020,상업 인쇄 서비스
01026,Universal Technologies Holdings Ltd,59103010,수자원 유틸리티
08269,Go Up Education Technology Ltd,53202020,의류 및 액세서리
02108,K2 F&B Holdings Ltd,54301020,식품 소매 및 유통
